feature,rho_dev,orientation,mode,quantile,threshold_hi,threshold_lo,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,dev2023_24_up_calls,dev2023_24_down_calls,val2025_n,val2025_coverage_pct,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,val2025_up_calls,val2025_down_calls,confirm2026_n,confirm2026_coverage_pct,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,confirm2026_up_calls,confirm2026_down_calls,min_val_confirm_exact_pct,min_val_confirm_sign_pct,mean_val_confirm_coverage_pct
pro_fii_spread_optheavy_lvl_posdays15,0.095231,1,up_tail,0.8,0.4,,70,20.41,51.43,55,65.45,70,0,190,76.61,36.84,144,48.61,190,0,166,100.0,39.16,136,47.79,166,0,36.84,47.79,88.305
FII_optheavy_lvl_posdays21,-0.104298,-1,up_tail,0.85,-0.5714285714285714,,58,16.91,55.17,46,69.57,58,0,152,61.29,36.84,113,49.56,152,0,166,100.0,39.16,136,47.79,166,0,36.84,47.79,80.645
DII_futheavy_rflow_chg21,0.151607,1,up_tail,0.6,0.0009018975999999999,,129,37.61,52.71,96,70.83,129,0,114,45.97,36.84,88,47.73,114,0,75,45.18,42.67,63,50.79,75,0,36.84,47.73,45.575
FII_index_qflow_sum2,0.034949,1,up_tail,0.6,0.0026394,,137,39.94,45.99,101,62.38,137,0,86,34.68,44.19,67,56.72,86,0,57,34.34,36.84,44,47.73,57,0,36.84,47.73,34.510000000000005
Client_icall_qflow_z21,-0.107936,-1,two_tail,0.925,1.285918806251524,-1.5237605140334491,52,15.16,46.15,40,60.0,26,26,26,10.48,38.46,21,47.62,19,7,19,11.45,36.84,14,50.0,11,8,36.84,47.62,10.965
smart_plus_contra_client_optheavy_rflow_sum4,0.161774,1,up_tail,0.7,0.011230837635000008,,103,30.03,53.4,81,67.9,103,0,57,22.98,36.84,40,52.5,57,0,44,26.51,43.18,40,47.5,44,0,36.84,47.5,24.745
smart_plus_contra_client_optheavy_rflow_mean4,0.161729,1,up_tail,0.7,0.002807709408750002,,103,30.03,53.4,81,67.9,103,0,57,22.98,36.84,40,52.5,57,0,44,26.51,43.18,40,47.5,44,0,36.84,47.5,24.745
smart_plus_contra_client_v3inst_rflow,0.093517,1,up_tail,0.7,0.005321793539999998,,103,30.03,48.54,77,64.94,103,0,76,30.65,36.84,59,47.46,76,0,47,28.31,38.3,37,48.65,47,0,36.84,47.46,29.479999999999997
Client_icall_dvol,-0.070501,-1,up_tail,0.6,1.7915999999999935e-05,,137,39.94,46.72,105,60.95,137,0,139,56.05,43.17,111,54.05,139,0,95,57.23,36.84,74,47.3,95,0,36.84,47.3,56.64
FII_scall_rflow_sum4,0.094717,1,up_tail,0.6,0.0007024839999999977,,137,39.94,48.18,102,64.71,137,0,95,38.31,36.84,74,47.3,95,0,42,25.3,52.38,38,57.89,42,0,36.84,47.3,31.805
FII_scall_rflow_mean4,0.096341,1,up_tail,0.6,0.00017562099999999942,,137,39.94,48.18,102,64.71,137,0,95,38.31,36.84,74,47.3,95,0,42,25.3,52.38,38,57.89,42,0,36.84,47.3,31.805
DII_futheavy_qflow_z63,0.132368,1,up_tail,0.7,0.2670109073902256,,97,28.28,45.36,67,65.67,97,0,76,30.65,36.84,58,48.28,76,0,41,24.7,39.02,34,47.06,41,0,36.84,47.06,27.674999999999997
DII_sput_rflow_z63,0.167866,1,up_tail,0.75,0.00852299113468857,,61,17.78,59.02,49,73.47,61,0,57,22.98,36.84,45,46.67,57,0,90,54.22,40.0,73,49.32,90,0,36.84,46.67,38.6
Client_v3inst_rflow_posdays21,-0.063935,-1,up_tail,0.6,-0.42857142857142855,,155,45.19,47.1,116,62.93,155,0,74,29.84,40.54,59,50.85,74,0,57,34.34,36.84,45,46.67,57,0,36.84,46.67,32.09
Client_v3inst_rflow_posdays21,-0.063935,-1,up_tail,0.7,-0.42857142857142855,,155,45.19,47.1,116,62.93,155,0,74,29.84,40.54,59,50.85,74,0,57,34.34,36.84,45,46.67,57,0,36.84,46.67,32.09
Client_iput_qflow_chg4,-0.071905,-1,up_tail,0.8,0.020505788000000007,,68,19.83,54.41,53,69.81,68,0,70,28.23,45.71,55,58.18,70,0,38,22.89,36.84,30,46.67,38,0,36.84,46.67,25.560000000000002
Pro_icall_qflow_sum15,0.068515,1,two_tail,0.95,0.04786860799999999,-0.061513021999999966,34,9.91,47.06,25,64.0,17,17,57,22.98,36.84,37,56.76,40,17,38,22.89,36.84,30,46.67,37,1,36.84,46.67,22.935000000000002
Pro_icall_qflow_mean15,0.067365,1,two_tail,0.95,0.003191240533333333,-0.004100868133333332,34,9.91,47.06,25,64.0,17,17,57,22.98,36.84,37,56.76,40,17,38,22.89,36.84,30,46.67,37,1,36.84,46.67,22.935000000000002
oc_straddle_pct_chg4,-0.033069,-1,up_tail,0.8,0.12672720000000048,,68,19.83,50.0,51,66.67,68,0,55,22.18,45.45,52,48.08,55,0,38,22.89,36.84,30,46.67,38,0,36.84,46.67,22.535
smart_optheavy_qflow_sum7,0.122803,1,up_tail,0.75,0.011126849500000015,,86,25.07,56.98,69,71.01,86,0,53,21.37,43.4,38,60.53,53,0,38,22.89,36.84,30,46.67,38,0,36.84,46.67,22.130000000000003
smart_optheavy_qflow_mean7,0.1237,1,up_tail,0.75,0.0015895499285714307,,86,25.07,56.98,69,71.01,86,0,53,21.37,43.4,38,60.53,53,0,38,22.89,36.84,30,46.67,38,0,36.84,46.67,22.130000000000003
smart_vs_client_optheavy_rflow_z21,0.087849,1,up_tail,0.8,0.7606966173801265,,68,19.83,48.53,49,67.35,68,0,57,22.98,36.84,45,46.67,57,0,33,19.88,39.39,26,50.0,33,0,36.84,46.67,21.43
smart_vs_client_futheavy_rflow_z63,0.092383,1,up_tail,0.8,0.7080118318787084,,65,18.95,44.62,46,63.04,65,0,49,19.76,46.94,42,54.76,49,0,38,22.89,36.84,30,46.67,38,0,36.84,46.67,21.325000000000003
Client_optheavy_rflow_z21,-0.090024,-1,up_tail,0.8,0.7715441269225014,,68,19.83,48.53,49,67.35,68,0,57,22.98,36.84,45,46.67,57,0,32,19.28,37.5,25,48.0,32,0,36.84,46.67,21.130000000000003
Client_index_qflow_chg4,-0.18373,-1,two_tail,0.925,0.031708804000000014,-0.030707479500000055,52,15.16,50.0,42,61.9,26,26,38,15.32,39.47,30,50.0,20,18,38,22.89,36.84,30,46.67,18,20,36.84,46.67,19.105
Client_v2inst_qflow_chg4,-0.18373,-1,two_tail,0.925,0.03170880860000001,-0.030707480900000052,52,15.16,50.0,42,61.9,26,26,38,15.32,39.47,30,50.0,20,18,38,22.89,36.84,30,46.67,18,20,36.84,46.67,19.105
Client_optheavy_qflow_z63,-0.079147,-1,up_tail,0.9,1.1371263538611442,,33,9.62,60.61,27,74.07,33,0,38,15.32,47.37,30,60.0,38,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,13.385
oc_maxpain_dist_pct,0.073998,1,up_tail,0.75,0.23119800000000001,,86,25.07,45.35,58,67.24,86,0,37,14.92,45.95,32,53.12,37,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,13.184999999999999
Client_icall_lvl_chg4,-0.160455,-1,down_tail,0.85,,-0.042118494,51,14.87,47.06,40,60.0,0,51,37,14.92,54.05,32,62.5,0,37,19,11.45,36.84,15,46.67,0,19,36.84,46.67,13.184999999999999
FII_scall_rflow_sum2,0.076629,1,up_tail,0.85,0.005866417499999993,,52,15.16,53.85,39,71.79,52,0,38,15.32,36.84,30,46.67,38,0,16,9.64,56.25,13,69.23,16,0,36.84,46.67,12.48
Pro_futheavy_lvl_chg4,0.106881,1,two_tail,0.95,0.04641331679999999,-0.03874180479999996,34,9.91,47.06,26,61.54,17,17,19,7.66,36.84,15,46.67,10,9,24,14.46,41.67,21,47.62,11,13,36.84,46.67,11.06
smart_vs_client_v2inst_rflow,0.090924,1,up_tail,0.9,0.036641738560000005,,35,10.2,60.0,28,75.0,35,0,26,10.48,46.15,22,54.55,26,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,10.965
Pro_v3inst_qflow_z63,0.127147,1,two_tail,0.95,1.5593222224434293,-1.5906819805697003,34,9.91,55.88,29,65.52,17,17,26,10.48,46.15,21,57.14,14,12,19,11.45,36.84,15,46.67,9,10,36.84,46.67,10.965
smart_vs_client_optheavy_qflow_sum7,0.120002,1,up_tail,0.9,0.05337818159999999,,35,10.2,62.86,28,78.57,35,0,26,10.48,61.54,22,72.73,26,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,10.965
smart_vs_client_optheavy_qflow_mean7,0.120943,1,up_tail,0.9,0.007625454514285713,,35,10.2,62.86,28,78.57,35,0,26,10.48,61.54,22,72.73,26,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,10.965
px_gap1_sum21,0.096449,1,up_tail,0.6,2.5506665799999992,,134,39.07,50.0,102,65.69,134,0,25,10.08,44.0,18,61.11,25,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,10.765
px_gap1_mean21,0.097139,1,up_tail,0.6,0.12146031333333329,,134,39.07,50.0,102,65.69,134,0,25,10.08,44.0,18,61.11,25,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,10.765
smart_vs_client_v2inst_lvl_chg21,0.049662,1,up_tail,0.75,0.04604972859999999,,81,23.62,46.91,61,62.3,81,0,38,15.32,36.84,30,46.67,38,0,10,6.02,60.0,9,66.67,10,0,36.84,46.67,10.67
Client_index_rflow,-0.094351,-1,up_tail,0.925,0.02730511800000003,,26,7.58,53.85,19,73.68,26,0,20,8.06,50.0,18,55.56,20,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.754999999999999
Client_v2inst_rflow,-0.094351,-1,up_tail,0.925,0.027305117300000036,,26,7.58,53.85,19,73.68,26,0,20,8.06,50.0,18,55.56,20,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.754999999999999
oc_pcr_oi_chg4,0.135888,1,down_tail,0.925,,-0.43339085000000016,26,7.58,50.0,22,59.09,0,26,19,7.66,42.11,16,50.0,0,19,19,11.45,36.84,15,46.67,0,19,36.84,46.67,9.555
v3_confidence_z63,-0.051636,-1,up_tail,0.925,1.1466334948122185,,25,7.29,52.0,18,72.22,25,0,19,7.66,42.11,15,53.33,19,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.555
v3_setup_strength_z63,-0.051636,-1,up_tail,0.925,1.1466334948122185,,25,7.29,52.0,18,72.22,25,0,19,7.66,42.11,15,53.33,19,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.555
smart_plus_contra_client_optheavy_qflow_sum7,0.122673,1,up_tail,0.9,0.022459736299999995,,35,10.2,60.0,28,75.0,35,0,19,7.66,52.63,15,66.67,19,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.555
smart_plus_contra_client_optheavy_qflow_mean7,0.123804,1,up_tail,0.9,0.003208533757142856,,35,10.2,60.0,28,75.0,35,0,19,7.66,52.63,15,66.67,19,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.555
pro_fii_agreement_v2inst_lvl_z63,-0.044833,-1,two_tail,0.925,0.9764082219405039,-1.700256749986018,56,16.33,48.21,43,62.79,26,30,18,7.26,38.89,14,50.0,14,4,19,11.45,36.84,15,46.67,0,19,36.84,46.67,9.355
smart_optheavy_qflow_sum7,0.122803,1,up_tail,0.9,0.01918249720000001,,35,10.2,60.0,28,75.0,35,0,17,6.85,47.06,13,61.54,17,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.149999999999999
smart_optheavy_qflow_mean7,0.1237,1,up_tail,0.9,0.002740356742857144,,35,10.2,60.0,28,75.0,35,0,17,6.85,47.06,13,61.54,17,0,19,11.45,36.84,15,46.67,19,0,36.84,46.67,9.149999999999999
Client_sput_ds,-0.030226,-1,up_tail,0.9,0.021566308000000006,,35,10.2,54.29,28,67.86,35,0,19,7.66,36.84,15,46.67,19,0,12,7.23,66.67,10,80.0,12,0,36.84,46.67,7.445
Pro_sput_qflow_z21,0.042427,1,up_tail,0.925,1.3489668522871838,,26,7.58,61.54,19,84.21,26,0,19,7.66,36.84,15,46.67,19,0,9,5.42,66.67,8,75.0,9,0,36.84,46.67,6.54
pro_fii_agreement_v2inst_lvl_z63,-0.044833,-1,down_tail,0.925,,-1.700256749986018,30,8.75,50.0,26,57.69,0,30,4,1.61,50.0,2,100.0,0,4,19,11.45,36.84,15,46.67,0,19,36.84,46.67,6.529999999999999
Client_icall_qflow_chg4,-0.099436,-1,up_tail,0.925,0.04801891200000001,,26,7.58,57.69,22,68.18,26,0,19,7.66,36.84,15,46.67,19,0,8,4.82,50.0,7,57.14,8,0,36.84,46.67,6.24
FII_ifut_lvl_chg7,-0.054368,-1,up_tail,0.8,0.13379703,,68,19.83,52.94,54,66.67,68,0,19,7.66,36.84,15,46.67,19,0,2,1.2,50.0,2,50.0,2,0,36.84,46.67,4.43
FII_scall_lvl_sum15,0.115664,1,up_tail,0.9,-0.130688632,,34,9.91,55.88,27,70.37,34,0,19,7.66,36.84,15,46.67,19,0,0,0.0,,0,,0,0,36.84,46.67,3.83
FII_scall_lvl_mean15,0.117938,1,up_tail,0.9,-0.008922124399999998,,34,9.91,52.94,26,69.23,34,0,19,7.66,36.84,15,46.67,19,0,0,0.0,,0,,0,0,36.84,46.67,3.83
Client_v2inst_lvl_chg7,-0.058236,-1,up_tail,0.9,0.04872485600000001,,34,9.91,50.0,26,65.38,34,0,19,7.66,36.84,15,46.67,19,0,0,0.0,,0,,0,0,36.84,46.67,3.83
smart_vs_client_optheavy_lvl_chg7,0.092307,1,down_tail,0.925,,-0.06806315428750001,26,7.58,46.15,20,60.0,0,26,19,7.66,36.84,15,46.67,0,19,0,0.0,,0,,0,0,36.84,46.67,3.83
client_opposes_smart_futheavy_rflow_sum15,0.065758,1,up_tail,0.6,13.0,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_sum15,0.065758,1,up_tail,0.7,13.0,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_sum15,0.065758,1,up_tail,0.75,13.0,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_sum15,0.065758,1,up_tail,0.8,13.0,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_mean15,0.055841,1,up_tail,0.6,0.8666666666666667,,151,44.02,48.34,121,60.33,151,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_mean15,0.055841,1,up_tail,0.7,0.8666666666666667,,151,44.02,48.34,121,60.33,151,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_mean15,0.055841,1,up_tail,0.75,0.8666666666666667,,151,44.02,48.34,121,60.33,151,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_mean15,0.055841,1,up_tail,0.8,0.8666666666666667,,151,44.02,48.34,121,60.33,151,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_posdays15,0.067606,1,up_tail,0.6,0.9333333333333333,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_posdays15,0.067606,1,up_tail,0.7,0.9333333333333333,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_posdays15,0.067606,1,up_tail,0.75,0.9333333333333333,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
client_opposes_smart_futheavy_rflow_posdays15,0.067606,1,up_tail,0.8,0.9333333333333333,,150,43.73,48.67,120,60.83,150,0,72,29.03,40.28,57,50.88,72,0,76,45.78,36.84,62,45.16,76,0,36.84,45.16,37.405
Pro_icall_lvl_chg4,0.124603,1,up_tail,0.75,0.01790664,,85,24.78,52.94,66,68.18,85,0,70,28.23,40.0,52,53.85,70,0,38,22.89,36.84,31,45.16,38,0,36.84,45.16,25.560000000000002
FII_sfut_lvl_z21,-0.049858,-1,up_tail,0.9,1.2975334959160625,,34,9.91,50.0,29,58.62,34,0,38,15.32,36.84,31,45.16,38,0,54,32.53,44.44,46,52.17,54,0,36.84,45.16,23.925
smart_optheavy_qflow_z63,0.078323,1,up_tail,0.8,0.7043792161820638,,65,18.95,44.62,47,61.7,65,0,61,24.6,42.62,47,55.32,61,0,38,22.89,36.84,31,45.16,38,0,36.84,45.16,23.745
smart_vs_client_optheavy_qflow_z63,0.079426,1,up_tail,0.8,0.6932737677462728,,65,18.95,47.69,48,64.58,65,0,61,24.6,39.34,47,51.06,61,0,38,22.89,36.84,31,45.16,38,0,36.84,45.16,23.745
Client_icall_qflow_sum7,-0.16371,-1,two_tail,0.9,0.042242099999999984,-0.049672570000000034,69,20.12,52.17,58,62.07,35,34,59,23.79,54.24,51,62.75,34,25,38,22.89,36.84,31,45.16,25,13,36.84,45.16,23.34
smart_plus_contra_client_optheavy_qflow_z63,0.079319,1,up_tail,0.8,0.7114422740707153,,65,18.95,46.15,48,62.5,65,0,59,23.79,40.68,45,53.33,59,0,38,22.89,36.84,31,45.16,38,0,36.84,45.16,23.34
Client_icall_qflow_mean7,-0.164881,-1,two_tail,0.9,0.006034585714285712,-0.0072259057142857195,69,20.12,52.17,57,63.16,35,34,58,23.39,55.17,50,64.0,34,24,38,22.89,36.84,31,45.16,25,13,36.84,45.16,23.14
smart_plus_contra_client_optheavy_qflow,0.088878,1,up_tail,0.8,0.007857128490000004,,69,20.12,47.83,52,63.46,69,0,52,20.97,40.38,41,51.22,52,0,38,22.89,36.84,31,45.16,38,0,36.84,45.16,21.93
Pro_ifut_rflow,0.067731,1,up_tail,0.8,0.013743920000000001,,69,20.12,52.17,52,69.23,69,0,51,20.56,41.18,40,52.5,51,0,38,22.89,36.84,31,45.16,38,0,36.84,45.16,21.725
FII_optheavy_rflow_chg4,0.165444,1,two_tail,0.95,0.016542252049999994,-0.016054898499999994,34,9.91,44.12,25,60.0,17,17,41,16.53,53.66,34,64.71,20,21,38,22.89,36.84,31,45.16,19,19,36.84,45.16,19.71
DII_optheavy_qflow_sum4,0.03744,1,up_tail,0.6,0.00010748650000000067,,137,39.94,49.64,109,62.39,137,0,132,53.23,44.7,109,54.13,132,0,76,45.78,36.84,64,43.75,76,0,36.84,43.75,49.504999999999995
DII_optheavy_qflow_mean4,0.038886,1,up_tail,0.6,2.6871625000000166e-05,,137,39.94,49.64,109,62.39,137,0,132,53.23,44.7,109,54.13,132,0,76,45.78,36.84,64,43.75,76,0,36.84,43.75,49.504999999999995
smart_plus_contra_client_v3inst_rflow_posdays4,0.038234,1,up_tail,0.75,0.75,,102,29.74,50.98,79,65.82,102,0,64,25.81,42.19,47,57.45,64,0,57,34.34,36.84,48,43.75,57,0,36.84,43.75,30.075000000000003
smart_plus_contra_client_v3inst_rflow_posdays4,0.038234,1,up_tail,0.8,0.75,,102,29.74,50.98,79,65.82,102,0,64,25.81,42.19,47,57.45,64,0,57,34.34,36.84,48,43.75,57,0,36.84,43.75,30.075000000000003
smart_plus_contra_client_v3inst_rflow_posdays4,0.038234,1,up_tail,0.85,0.75,,102,29.74,50.98,79,65.82,102,0,64,25.81,42.19,47,57.45,64,0,57,34.34,36.84,48,43.75,57,0,36.84,43.75,30.075000000000003
smart_plus_contra_client_v3inst_rflow_posdays4,0.038234,1,up_tail,0.9,0.75,,102,29.74,50.98,79,65.82,102,0,64,25.81,42.19,47,57.45,64,0,57,34.34,36.84,48,43.75,57,0,36.84,43.75,30.075000000000003
smart_plus_contra_client_v3inst_rflow_posdays4,0.038234,1,up_tail,0.925,0.75,,102,29.74,50.98,79,65.82,102,0,64,25.81,42.19,47,57.45,64,0,57,34.34,36.84,48,43.75,57,0,36.84,43.75,30.075000000000003
DII_index_rflow_sum3,0.078744,1,up_tail,0.8,0.00244457,,69,20.12,55.07,53,71.7,69,0,76,30.65,36.84,64,43.75,76,0,37,22.29,45.95,33,51.52,37,0,36.84,43.75,26.47
oc_pcr_near_atm_z21,0.092233,1,two_tail,0.9,1.2530620586620125,-1.1916802367762,68,19.83,51.47,56,62.5,34,34,49,19.76,44.9,35,62.86,31,18,38,22.89,36.84,32,43.75,19,19,36.84,43.75,21.325000000000003
oc_pcr_near_atm,0.076738,1,two_tail,0.925,1.0669538500000002,0.66832925,52,15.16,51.92,42,64.29,26,26,45,18.15,44.44,33,60.61,28,17,38,22.89,36.84,32,43.75,29,9,36.84,43.75,20.52
oc_near_put_doi_pct_chg4,0.084304,1,up_tail,0.9,54.10434919999994,,34,9.91,47.06,26,61.54,34,0,38,15.32,36.84,32,43.75,38,0,19,11.45,47.37,18,50.0,19,0,36.84,43.75,13.385
Pro_iput_qflow_sum4,0.10561,1,up_tail,0.8,0.02150053200000001,,69,20.12,57.97,57,70.18,69,0,35,14.11,40.0,24,58.33,35,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,12.78
Pro_iput_qflow_mean4,0.105833,1,up_tail,0.8,0.005375133000000002,,69,20.12,57.97,57,70.18,69,0,35,14.11,40.0,24,58.33,35,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,12.78
DII_index_rflow_chg15,0.076557,1,up_tail,0.925,0.00365002525,,25,7.29,60.0,19,78.95,25,0,33,13.31,42.42,26,53.85,33,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,12.379999999999999
DII_v2inst_rflow_chg15,0.076557,1,up_tail,0.925,0.0036500223000000003,,25,7.29,60.0,19,78.95,25,0,33,13.31,42.42,26,53.85,33,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,12.379999999999999
Client_v3inst_rflow_z21,-0.084146,-1,up_tail,0.9,1.2030468879058078,,34,9.91,52.94,25,72.0,34,0,32,12.9,40.62,26,50.0,32,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,12.175
oc_pcr_near_atm_z21,0.092233,1,up_tail,0.9,1.2530620586620125,,34,9.91,70.59,31,77.42,34,0,31,12.5,38.71,22,54.55,31,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,11.975
Pro_sput_lvl_z21,0.048535,1,up_tail,0.9,1.3664986021249508,,34,9.91,58.82,32,62.5,34,0,29,11.69,41.38,21,57.14,29,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,11.57
smart_optheavy_qflow_sum4,0.154343,1,up_tail,0.85,0.013500740644999988,,52,15.16,53.85,40,70.0,52,0,28,11.29,39.29,16,68.75,28,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,11.37
smart_optheavy_qflow_mean4,0.154045,1,up_tail,0.85,0.003375185161249997,,52,15.16,53.85,40,70.0,52,0,28,11.29,39.29,16,68.75,28,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,11.37
smart_plus_contra_client_optheavy_qflow_sum4,0.154025,1,up_tail,0.85,0.015663027677500004,,52,15.16,53.85,40,70.0,52,0,28,11.29,39.29,16,68.75,28,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,11.37
smart_plus_contra_client_optheavy_qflow_mean4,0.153608,1,up_tail,0.85,0.003915756919375001,,52,15.16,53.85,40,70.0,52,0,28,11.29,39.29,16,68.75,28,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,11.37
Client_sput_lvl_z21,-0.069726,-1,up_tail,0.9,1.4370000386569208,,34,9.91,61.76,30,70.0,34,0,25,10.08,48.0,20,60.0,25,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,10.765
oc_straddle_pct_chg15,-0.075084,-1,up_tail,0.9,0.6262502000000004,,33,9.62,54.55,24,75.0,33,0,19,7.66,36.84,16,43.75,19,0,19,11.45,52.63,16,62.5,19,0,36.84,43.75,9.555
v2_composite_sum4,0.175186,1,up_tail,0.9,0.5297,,35,10.2,54.29,27,70.37,35,0,19,7.66,42.11,12,66.67,19,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,9.555
v2_composite_mean4,0.174559,1,up_tail,0.9,0.132425,,35,10.2,54.29,27,70.37,35,0,19,7.66,42.11,12,66.67,19,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,9.555
Pro_optheavy_qflow_chg4,0.101375,1,two_tail,0.95,0.027274978399999993,-0.030283568699999975,34,9.91,50.0,29,58.62,17,17,19,7.66,36.84,16,43.75,12,7,16,9.64,37.5,11,54.55,6,10,36.84,43.75,8.65
DII_v2inst_lvl_z21,0.068041,1,up_tail,0.9,1.885608227149854,,34,9.91,50.0,27,62.96,34,0,19,7.66,36.84,16,43.75,19,0,15,9.04,60.0,14,64.29,15,0,36.84,43.75,8.35
DII_sfut_lvl_sum15,0.061278,1,up_tail,0.925,-7.0197288680000005,,26,7.58,61.54,23,69.57,26,0,0,0.0,,0,,0,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,5.725
DII_sfut_lvl_mean15,0.061819,1,up_tail,0.925,-0.4679819245333333,,26,7.58,61.54,23,69.57,26,0,0,0.0,,0,,0,0,19,11.45,36.84,16,43.75,19,0,36.84,43.75,5.725
DII_scall_qflow_posdays21,0.110098,1,up_tail,0.925,0.2869047619047635,,25,7.29,56.0,17,82.35,25,0,19,7.66,36.84,16,43.75,19,0,0,0.0,,0,,0,0,36.84,43.75,3.83
DII_scall_qflow_posdays21,0.110098,1,up_tail,0.95,0.3333333333333333,,25,7.29,56.0,17,82.35,25,0,19,7.66,36.84,16,43.75,19,0,0,0.0,,0,,0,0,36.84,43.75,3.83
DII_scall_rflow_posdays21,0.110098,1,up_tail,0.925,0.2869047619047635,,25,7.29,56.0,17,82.35,25,0,19,7.66,36.84,16,43.75,19,0,0,0.0,,0,,0,0,36.84,43.75,3.83
DII_scall_rflow_posdays21,0.110098,1,up_tail,0.95,0.3333333333333333,,25,7.29,56.0,17,82.35,25,0,19,7.66,36.84,16,43.75,19,0,0,0.0,,0,,0,0,36.84,43.75,3.83
Pro_icall_ds,-0.113977,-1,up_tail,0.6,0.005860625999999998,,137,39.94,51.82,112,63.39,137,0,76,30.65,36.84,65,43.08,76,0,52,31.33,38.46,39,51.28,52,0,36.84,43.08,30.99
Pro_ifut_rflow_sum7,0.108152,1,two_tail,0.85,0.04630902999999995,-0.04469935000000007,104,30.32,46.15,76,63.16,52,52,77,31.05,42.86,63,52.38,37,40,76,45.78,36.84,66,42.42,33,43,36.84,42.42,38.415
smart_v3inst_rflow_chg4,0.166696,1,up_tail,0.8,0.010746343919999998,,68,19.83,52.94,53,67.92,68,0,45,18.15,40.0,38,47.37,45,0,38,22.89,36.84,33,42.42,38,0,36.84,42.42,20.52
DII_sfut_qflow_chg4,0.049602,1,up_tail,0.85,0.0042312580000000025,,51,14.87,50.98,36,72.22,51,0,38,15.32,36.84,30,46.67,38,0,29,17.47,37.93,26,42.31,29,0,36.84,42.31,16.395
